"Deporte, Belleza y Moda","  Instructor de Natación Medio tiempo Metepec, Estado de México $4,000 - $4,150 Mensual más comisiones Descripción de la vacante Contratación: Medio Tiempo, Permanente,  Categoría: Salud y Belleza,  Instructor Deportivo REQUISITOS:Edad: 20 a 45 años de edadSexo: IndistintoEstudios: Preparatoria y certificación WSCA, NSSA, SICCED, Lic en educación física y entrenamiento deportivo.Conocimientos: Básicos en primeros auxilios, seguridad en alberca, SICCED 1, dominio de los estilos de natación mínimo en 50 mts.Experiencia: Mínimo 1 año impartiendo clases, así como la enseñanza a bebes, niños y adultos.Competencias: Comunicación, Responsabilidad, Servicio, Toma de decisiones, Trabajo en equipo.Habilidades: Manejo de grupos, actitud de servicio, tolerancia a la frustración, creatividad, manejo de clientes, comunicación clara y oportuna.OFRECEMOS:Sueldo Base competitivoFormación empresarialComisionesExcelente ambiente de trabajoPrestaciones Superiores a la leyEstabilidad laboral"
"Deporte, Belleza y Moda","  Cosmetologa Ciudad de México (Distrito Federal) $7,000 - $8,500 Mensual más comisiones Descripción de la vacante Contratación: Tiempo Completo, Permanente,  Categoría: Salud y Belleza,  Spa Se busca cosmetóloga para Clínica ubicada al sur de la ciudad de MéxicoExcelente ambienteRequisitos-Sexo Femenino-Edad 25-40 años-con experiencia en alguna de las siguientes: endermologie, radiofrecuencia, ultrasonido, luz pulsada, depilación, faciales-Se dan capacitaciones continuas-proactividad-Ganas de superarse-Servicio a clientesHorario de Lunes a Viernes de 9am a 7pm y Sábados de 9am a 1pmSe contrata con prestaciones de ley.Sueldo 7,500 mas comisiones por tratamientos + comisiones por venta de producto aprox 2,500 mensuales"
"Deporte, Belleza y Moda","  Cosmetologas, Enfermeras - Giro estético Zona Edo de México Tlalnepantla, Morelos $6,000 - $8,000 Mensual  Descripción de la vacante Contratación: Tiempo Completo, Permanente,  Categoría: Salud y Belleza,  Spa Evolucione, expertos vinculando talentos con los mejores puestosImportante empresa líder en su ramo te invita a formar parte de su equipo de trabajo como: Cosmetologas, Enfermeras o Fisioterapeutas Rotativa - Giro estético Zona Edo de MéxicoGénero: Femenino 	Edad: 18-45 años Escolaridad: Preparatoria terminadaCarrera: Enfermería, Fisioterapeutas, cosmiatría, cosmetología, Esteticista o Afín 	Experiencia: Conocimiento en la aplicación de tratamientos faciales o corporales y en ventas de productos dermatológicos.	Conocimientos: Dermatología, cuidado personal, cosmetología	Habilidades: Ventas, facilidad de palabra, servicio al cliente.	Horario a cubrir: Lunes a viernes de 12:00 p.m. a 8:30 p.m., sábados y domingos de 8:30 a.m. a 5:00 p.m. con descanso entre semana.Sueldo mensual: $6,000 brutos mensuales + $1,000 ayuda de transporte + $1,000 Bono por desempeño. Tipo de prestaciones:	?	Comisiones por cumplimiento de objetivo de venta?	Vales de despensa (después de 6 meses)?	Bono de permanencia (después de 1 año)?	Capacitación y certificación por manejo de aparatología?	Más del 50% en aplicación de tratamientos (aplica familiares y amigos)?	Uniforme (filipina y pantalón)?	Oportunidad de crecimiento (6 meses a 1 año) de acuerdo a desempeño.?	Prestaciones de LeyNota: Tomar en cuenta que se deberá visitar una sucursal por día y serán: Lomas Verdes, Arboledas, Santa Mónica y Condesa.Este servicio es gratuito, sin discriminación o distinción por ningún motivo. No trabajarás más allá de cien kilómetros.Registro: STPS-ACT-CGP21-00032"
"Deporte, Belleza y Moda","  INSTRUCTOR Sonora Salario no mostrado por compañía. Descripción de la vacante Contratación: Permanente,  Categoría: Salud y Belleza,  Instructor Deportivo Sonorareq5829 Estamos en búsqueda de un(a) Instructor(a) en Bepensa   Estudios: Ingeniería en Electromecánica, Mecánica o afín Concluida (Título Indispensable). Experiencia: Mínima de 3 a 4 años en Motores de Combustión Interna. Conocimientos: Motores, combustión interna, impartición de cursos, manuales de capacitación, servicio al cliente, trato con personal, cotizaciones, paquetería office avanzado (Word, Excel y Power Point), inglés avanzado. Abierto a:  -Disponibilidad para viajar -Disponibilidad de horario   Avisos Importantes: -Bepensa bajo ningún motivo solicita dinero en alguna de sus etapas de selección. -Bepensa es una organización comprometida con la igualdad laboral y no discriminación entre hombres y mujeres, así como con personas con discapacidad, promoviendo para ello, acciones en el proceso y promoción de candidatos/as, basadas exclusivamente en el perfil, conocimientos, competencias y experiencia; excluyendo toda forma de pregunta o solicitud de información en el currículum que sea ajeno al mérito, cualificaciones y/o grados profesionales como pueden ser el aspecto físico, estado civil, proyectos o planes privados de vida, opiniones políticas, religiosas, edad, tipo de escuela, nivel socio económico, embarazo, género, preferencias, orientaciones o cualquier tendencia que vulnere las dimensiones privadas de los derechos de las personas.  　"
"Deporte, Belleza y Moda","  INSTRUCTOR DEPORTIVO PARA NIÑOS Monterrey, Nuevo León $3,000 - $5,000 Mensual  Descripción de la vacante Contratación: Medio Tiempo, Permanente,  Categoría: Salud y Belleza,  Instructor Deportivo Empresa líder en su ramo Te invita a formar parte de su equipo como INSTRUCTOR DE DEPORTIVOREQUISITOS:·      Edad: 20 a 45 años de edad.·      Sexo: Indistinto·      Estudios: Preparatoria, Licenciado en Educación Física, Ciencias del Deporte, Certificación de acuerdo a la especialidad / disciplina. ·      Conocimientos: Organización de eventos y administración de personal e instalaciones, manejo de grupos·      Experiencia:  como instructor zumba y/o iniciación deportiva  y/o gimnasia, ritmos latinos ·      Competencias: Credibilidad técnica, Impacto e influencia, Orientación al cliente, Sensibilidad interpersonal, Excelente presentación, Excelente actitud de servicio.. Gusto por el trabajo con niños                                                                         ****Trabajo por horas ****                                                           << Tener disponibilidad por la tarde>>                                                                        ---Zona de trabajo cumbres---OFRECEMOS:·      Sueldo Base ·      Excelente ambiente de trabajo·      Prestaciones Superiores a la ley ·      Estabilidad laboralHorario:Lunes a Viernes Si estas interesado manda tu cv al corre que aparece o  a través de este medio "
"Deporte, Belleza y Moda","  Cosmetólogas o Enfermeras área estética - Belleza Polanco Azcapotzalco, Ciudad de México (Distrito Federal) $4,500 - $6,000 Mensual  Descripción de la vacante Contratación: Tiempo Completo, Permanente,  Categoría: Salud y Belleza,  Spa Evolucione, expertos vinculando talentos con los mejores puestosImportante empresa líder en su ramo te invita a formar parte de su equipo de trabajo como: Cosmetólogas o Enfermeras área estética - Belleza PolancoEdad: 18-45 años Escolaridad: Preparatoria terminadaCarrera: Enfermería, Fisioterapeutas, cosmiatría, cosmetología, Esteticista o Afín 	Experiencia: Conocimiento en la aplicación de tratamientos faciales o corporales y en ventas de productos dermatológicos.	Conocimientos: Dermatología, cuidado personal, cosmetología	Habilidades: Ventas, facilidad de palabra, servicio al cliente.	Horario a cubrir: Turno Vespertino de lunes a viernes de 2:00 p.m. a 8:30 p.m. y sábados de 12:00 p.m. a 8:30 p.m. , turno completo matutino de lunes a sábado de 7:30 a.m. a 4:00 p.m. Sueldo mensual: $6,000 netos mensuales Tipo de prestaciones:	?	Comisiones por cumplimiento de objetivo de venta?	Capacitación y certificación por manejo de aparatología?	Más del 50% en aplicación de tratamientos (aplica familiares y amigos)?	Uniforme (filipina y pantalón)?	Oportunidad de crecimiento (6 meses a 1 año) de acuerdo a desempeño.?	Prestaciones de LeyEste servicio es gratuito, sin discriminación o distinción por ningún motivo. No trabajarás más allá de cien kilómetros.Registro: STPS-ACT-CGP21-00032"
"Deporte, Belleza y Moda","  Instructor de Acond. Físico - Sport City Aragón Ecatepec de Morelos, Estado de México $7,310 - $7,310 Mensual  Descripción de la vacante Contratación: Tiempo Completo, Permanente,  Categoría: Salud y Belleza,  Instructor Deportivo SPORT CITYLíder Nacional en clubes Fitness, dueños de la actividad física, siendo la primera opción para lograr un estilo de vida saludable, te invita a vivir la experiencia de formar parte de nuestro equipo de trabajo ¿Te gusta el trato con la gente, tienes actitud de servicio y facilidad de palabra?¡¡Este trabajo es para ti!!BUSCAMOS INSTRUCTOR DE ACONDICIONAMIENTO FÍSICO EN SPORT CITY ARAGÓNContarás con Sueldo Base $7310 MENSUAL, Prestaciones de Ley, Vales de Despensa, Caja de Ahorro, capacitación deportiva continua sin costo, Plan de Vida y Carrera, Descuentos y Beneficios en todas las empresas de Grupo. 6 horas de trabajo diario.Dentro de tus actividades darás servicio y atención a usuarios del club, seguimiento a programas de entrenamiento y oportunidad de mejor tus ingresos con entrenamientos personales a contra turnoNecesitas:Escolaridad mínimo bachillerato CONCLUIDOIndispensable contar con Certificaciones de entrenamiento deportivo, Acondicionamiento Físico y FitnessExperiencia de 1 año en entrenamiento deportivoDisponibilidad de horarioFísicamente activoAcude a las entrevistas que se estarán realizando de Lunes a Viernes de 10:00 am a 2:00 pm en SPORT CITY ARAGÓN ubicado en Multiplaza Aragon Av. Carlos Hank Gonzalez #120 Rinconada de Aragón, Ecatepec C.P. 55140. Ecatepec, Estado de México. En recepción pregunta por Mario Granados, Coordinador Deportivo, no olvides llevar tu CV impreso.TE ESPERAMOS!!!"
"Deporte, Belleza y Moda","  Instructor de Acond. Físico - Sport City Querétaro Querétaro, Querétaro $7,310 - $7,310 Mensual  Descripción de la vacante Contratación: Tiempo Completo, Permanente,  Categoría: Salud y Belleza,  Instructor Deportivo   SPORT CITYLíder Nacional en clubes Fitness, dueños de la actividad física, siendo la primera opción para lograr un estilo de vida saludable, te invita a vivir la experiencia de formar parte de nuestro equipo de trabajo ¿Te gusta el trato con la gente, tienes actitud de servicio y facilidad de palabra?¡¡Este trabajo es para ti!!BUSCAMOS INSTRUCTOR DE ACONDICIONAMIENTO FÍSICO EN SPORT CITY QUERÉTAROContarás con Sueldo Base $7310 MENSUAL, Prestaciones de Ley, Vales de Despensa, Caja de Ahorro, capacitación deportiva continua sin costo, Plan de Vida y Carrera, Descuentos y Beneficios en todas las empresas de Grupo. 6 horas de trabajo diario.Dentro de tus actividades darás servicio y atención a usuarios del club, seguimiento a programas de entrenamiento y oportunidad de mejor tus ingresos con entrenamientos personales a contra turnoNecesitas:Escolaridad mínimo bachillerato CONCLUIDOIndispensable contar con Certificaciones de entrenamiento deportivo, Acondicionamiento Físico y FitnessExperiencia de 1 año en entrenamiento deportivoDisponibilidad de horarioFísicamente activoAcude a las entrevistas que se estarán realizando de Lunes a Viernes de 1:00 pm a 5:00 pm en SPORT CITY QUERÉTARO ubicado en Plaza Boulevares Blvd. Bernardo Quintana Nº 4100, local 15-A Álamos, 3era sección, C.P. 76160. Querétaro, Querétaro. En recepción pregunta por Rodrigo Rojas, Coordinador Deportivo, no olvides llevar tu CV impreso.TE ESPERAMOS!!!"
"Deporte, Belleza y Moda","  TECNICA EN UÑAS Cuauhtémoc, Ciudad de México (Distrito Federal) $6,000 - $10,000 Mensual más comisiones Descripción de la vacante Contratación: Tiempo Completo, Permanente,  Categoría: Salud y Belleza,  Manicurista En GZM HR Consulting estamos buscando la siguiente posición:TÉCNICA EN UÑAS + MANICURISTA + LASHISTASEXO: FemeninoEDAD: de 18 a 40 añosLUGAR TRABAJO: Condesa, CDMXHORARIOS: a elegir de 10:00am a 7:00pm o de 11.30am a 8:30pmDESCANSO: todos los DomingosCONTRATACIÓN inmediataEXPERIENCIA: Lashista, manicurista y técnica en uñas (de preferencia certificación en cualquiera de estas áreas)CONOCIMIENTOS:Cuidado de las uñas: manicure y pedicureUñas acrílico, escultural y decoraciónExtensiones de pestañas 1x1 técnica japonesa y Volume Ruso  FUNCIONES:Atención al ClienteSeguimientoVentas de productos y serviciosLimpieza de material utilizado y zona de trabajoSUELDO: $6,000 netos mensuales (en 2 pagos quincenales los días 15s y 30s)A partir del 4to mes: se pagan también comisiones del 10%"
"Deporte, Belleza y Moda","  Auxiliar de Estilista. Exp no necesaria Benito Juárez, Ciudad de México (Distrito Federal) $4,700 - $5,500 Mensual más comisiones Descripción de la vacante Contratación: Permanente,  Categoría: Salud y Belleza,  Estilista Empresa Internacional con más de 40 años de experiencia solicita                !! Asistentes de Clínica Capilar !!          Zona: LOMAS DE CHAPULTEPEC, SATELITE, DEL VALLEREQUISITOS:EDAD: 18 a 40 añosGENERO: FemeninoESTADO CIVIL: IndistintoESCOLARIDAD: Estudios Truncos, Comprobada en estilismo / Cultura de belleza deseable más no indispensableGusto por la cosmetológia y bellezaDisponibilidad para laborar de inmediato FUNCIONES:Saber explicar directamente a nuestros clientes, la función y el modo de empleo de cada uno de nuestros productos cosmetológicos. Aplicación de tratamientos capilares a nuestros clientes. HABILIDADES:RápidaEntusiastaFacilidad de palabraResponsableDedicada  SUELDO MENSUAL $4700 + BONOS POR OBJETIVOS + COMISIONES POR CADA TRATAMIENTO REALIZADO Y VENTAS.TIPO DE PRESTACIONES: De leyOPORTUNIDAD DE CRECIMIENTO: A corto plazo ya que actualmente estamos en expansión.TIPO DE CONTRATACION: Inmediata y directamente con la EmpresaHORARIO A CUBRIR: De Lunes a Viernes de 9:00 am a 7:00 y el Sábado de 9:00 am a 2:00 pm"
